trajectory_id,condition_id,split,time_s,cumulative_ablation_depth_mm,ablation_rate_m_s,failure_depth_mm,solid_temperature_K,heat_flux_W_m2,pressure_Pa,reached_failure,T_in_K,p_ch0_Pa,mdot_factor,k_ab_factor,dt0_mm
SIM_T068,C100,train,51.000000000000455,0.4493261530419373,5.373463064259445e-06,0.5,949.6438866243337,280161.27920624294,1049368.9038633385,1,1072.3205486253362,1136203.2361890904,0.8629867665070609,1.2462847953905851,13.842021363319647
SIM_T068,C100,train,52.00000000000047,0.4546738776870744,5.326850206945985e-06,0.5,950.6289670731563,277911.614158616,1047664.5990090547,1,1072.3205486253362,1136203.2361890904,0.8629867665070609,1.2462847953905851,13.842021363319647
SIM_T068,C100,train,53.00000000000048,0.45997565440164145,5.281438052811687e-06,0.5,951.5878051504545,275721.8797958949,1045960.294154771,1,1072.3205486253362,1136203.2361890904,0.8629867665070609,1.2462847953905851,13.842021363319647
SIM_T068,C100,train,54.0000000000005,0.46523265429219707,5.2371733037854645e-06,0.5,952.5215703462638,273589.4053099648,1044255.9893004873,1,1072.3205486253362,1136203.2361890904,0.8629867665070609,1.2462847953905851,13.842021363319647
SIM_T068,C100,train,55.00000000000051,0.47044599699859374,5.1940059508938895e-06,0.5,953.4313598265804,271511.6850618234,1042551.6844462038,1,1072.3205486253362,1136203.2361890904,0.8629867665070609,1.2462847953905851,13.842021363319647
SIM_T068,C100,train,56.000000000000526,0.4756167538390878,5.151889016342224e-06,0.5,954.3182041112733,269486.3656147205,1040847.3795919201,1,1072.3205486253362,1136203.2361890904,0.8629867665070609,1.2462847953905851,13.842021363319647
SIM_T068,C100,train,57.00000000000054,0.4807459507111763,5.110778319974081e-06,0.5,955.1830722149236,267511.233993831,1039143.0747376365,1,1072.3205486253362,1136203.2361890904,0.8629867665070609,1.2462847953905851,13.842021363319647
SIM_T068,C100,train,58.000000000000554,0.48583457077103215,5.070632267426306e-06,0.5,956.0268763097367,265584.20703738864,1037438.7698833528,1,1072.3205486253362,1136203.2361890904,0.8629867665070609,1.2462847953905851,13.842021363319647
SIM_T068,C100,train,59.00000000000057,0.49088355691191626,5.0314116576315326e-06,0.5,956.8504759622688,263703.3217211146,1035734.4650290691,1,1072.3205486253362,1136203.2361890904,0.8629867665070609,1.2462847953905851,13.842021363319647
SIM_T068,C100,train,60.00000000000058,0.4958938140597611,4.993079507609671e-06,0.5,957.6546819893412,261866.7263523221,1034030.1601747854,1,1072.3205486253362,1136203.2361890904,0.8629867665070609,1.2462847953905851,13.842021363319647
SIM_T068,C100,train,60.900000000000595,0.5003706512129239,4.959311300353257e-06,0.5,958.3625194996279,260250.21136799306,1032496.2858059302,1,1072.3205486253362,1136203.2361890904,0.8629867665070609,1.2462847953905851,13.842021363319647
SIM_T069,C111,test,0.9999999999999999,0.03454475023508592,2.923057278093194e-05,0.5,551.2252474375641,1364114.7042772751,1336805.155439446,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,2.0000000000000004,0.060405946559554384,2.3689615034322583e-05,0.5,647.6351848920203,1106197.602458344,1334797.0862076315,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,3.0000000000000013,0.08227649949035867,2.059944646775488e-05,0.5,701.3570474139384,962480.1864760593,1332789.016975817,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,4.000000000000002,0.1016875670879743,1.8546982647280225e-05,0.5,737.0086691888298,867104.5104191336,1330780.9477440026,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,4.999999999999998,0.11937681412506196,1.7050603454838103e-05,0.5,762.9792190513921,797627.7621704342,1328772.878512188,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,5.999999999999995,0.1357689695821953,1.589409753509664e-05,0.5,783.0342417233543,743976.3081705918,1326764.8092803736,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,6.999999999999991,0.15113593410099055,1.496371999717432e-05,0.5,799.1544308695081,700851.3713111207,1324756.740048559,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,7.999999999999988,0.16566459519012877,1.4193030312108942e-05,0.5,812.4965783569587,665158.2871450867,1322748.6708167444,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,8.999999999999984,0.17949015796943785,1.3540209509634958e-05,0.5,823.7886862585888,634949.4951853274,1320740.60158493,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,9.99999999999998,0.19271430225044606,1.2977415124941336e-05,0.5,833.5153779768785,608928.5246867976,1318732.5323531155,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,10.999999999999977,0.2054158543679034,1.2485279014418808e-05,0.5,842.0137252473667,586193.6370172506,1316724.463121301,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,11.999999999999973,0.2176574382589252,1.204984495235177e-05,0.5,849.5265792033899,566095.1537084966,1314716.3938894866,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,12.99999999999997,0.22948981893137835,1.1660761120780739e-05,0.5,856.2340452421761,548151.2544907436,1312708.324657672,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,13.999999999999966,0.2409548493109506,1.1310161060853527e-05,0.5,862.2729678960911,531995.8511150051,1310700.2554258576,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,14.999999999999963,0.25208753413982693,1.0991942802857025e-05,0.5,867.7494816220556,517345.0113202008,1308692.1861940431,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,15.99999999999996,0.2629175149197386,1.070128865982466e-05,0.5,872.7473708284423,503974.5939819226,1306684.1169622284,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,16.99999999999997,0.27347016326574347,1.0434336018886115e-05,0.5,877.3338006939089,491704.9179523562,1304676.047730414,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,17.999999999999986,0.2837674022287066,1.0187945963864851e-05,0.5,881.563344635877,480389.98772492446,1302667.9784985995,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,19.0,0.29382833419556403,9.959537076756004e-06,0.5,885.480877015821,469909.7548319794,1300659.9092667848,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,20.000000000000014,0.30366972842179657,9.746963740637924e-06,0.5,889.1236911253021,460164.4517813854,1298651.8400349705,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,21.00000000000003,0.3133064048375861,9.54842549207127e-06,0.5,892.5230766705893,451070.3719494199,1296643.7708031558,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,22.000000000000043,0.32275153995652667,9.362398459938257e-06,0.5,895.7055128069749,442556.6779600616,1294635.7015713414,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,23.000000000000057,0.33201691342981043,9.187582789731833e-06,0.5,898.6935829382732,434562.9544016345,1292627.632339527,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,24.00000000000007,0.3411131087788883,9.022861819975326e-06,0.5,901.5066849776739,427037.30772785767,1290619.5631077122,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,25.000000000000085,0.35004967833129497,8.867270021971683e-06,0.5,904.1615890979722,419934.87415727327,1288611.4938758977,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,26.0000000000001,0.3588352798866299,8.719967559210946e-06,0.5,906.6728802854433,413216.6357474419,1286603.4246440833,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,27.000000000000114,0.36747779083451493,8.580219906644812e-06,0.5,909.0533128467287,406848.47201357194,1284595.3554122688,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,28.000000000000128,0.3759844041236302,8.447381379825055e-06,0.5,911.3140968843387,400800.3935455786,1282587.286180454,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,29.000000000000142,0.3843617094993973,8.320881715689035e-06,0.5,913.4651316770794,395045.9176657716,1280579.2169486396,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,30.000000000000156,0.3926157626910107,8.200215057321714e-06,0.5,915.5151972367775,389561.5559738464,1278571.1477168251,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,31.00000000000017,0.40075214466933656,8.08493084882587e-06,0.5,917.4721126356031,384326.390787598,1276563.0784850104,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,32.000000000000185,0.40877601266861924,7.974626260071237e-06,0.5,919.3428677203852,379321.72277909564,1274555.0092531962,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,33.0000000000002,0.41669214433337365,7.868939845949843e-06,0.5,921.1337333534407,374530.7760570009,1272546.9400213815,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,34.00000000000021,0.42450497609313687,7.767546208757544e-06,0.5,922.8503542057442,369938.4499250892,1270538.870789567,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,35.00000000000023,0.43221863666422994,7.670151481026832e-06,0.5,924.4978272806616,365531.1088145514,1268530.8015577523,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,36.00000000000024,0.4398369764163771,7.576489483527337e-06,0.5,926.0807686957911,361296.40362835384,1266522.7323259378,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,37.000000000000256,0.44736359321326197,7.486318442088951e-06,0.5,927.6033707468964,357223.1190830739,1264514.6630941234,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,38.00000000000027,0.4548018552326238,7.3994181694708326e-06,0.5,929.0694508852184,353301.042684166,1262506.5938623087,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,39.000000000000284,0.4621549211878172,7.315587636226025e-06,0.5,930.482493931024,349520.85179573466,1260498.5246304944,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,40.0000000000003,0.4694257583046864,7.234642868529814e-06,0.5,931.8456886023464,345874.0159183795,1258490.4553986797,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,41.00000000000031,0.47661715835191487,7.156415122097094e-06,0.5,933.1619592437645,342352.7118079575,1256482.3861668652,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,42.00000000000033,0.48373175197721474,7.080749290247143e-06,0.5,934.4339934846562,338949.7494838692,1254474.3169350508,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,43.00000000000034,0.490772021563859,7.007502511369142e-06,0.5,935.6642664311975,335658.5075103116,1252466.247703236,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,44.000000000000355,0.497740312790618,6.936542946866895e-06,0.5,936.8550618950484,332472.8762050259,1250458.1784714216,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T069,C111,test,44.40000000000036,0.5005079765072853,6.908771925602442e-06,0.5,937.3208047055118,331226.9150620215,1249654.9507786958,1,1061.1340995167288,1338712.8212096698,1.0153512869726904,1.2638676771464836,12.025063466686
SIM_T070,C300,train,0.9999999999999999,0.023683326252092025,2.0422470984852327e-05,0.5,585.143287808979,1266964.4725561128,1023145.0311412306,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,2.0000000000000004,0.041904719200719864,1.6780163793898504e-05,0.5,706.5769543492055,1041630.0241242452,1021608.1235011317,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,3.0000000000000013,0.057452785197132684,1.4681052851201416e-05,0.5,776.5016537699287,911876.5214536058,1020071.2158610327,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,4.000000000000002,0.07131489153676503,1.3264278063623424e-05,0.5,823.6570269441715,824374.1812249429,1018534.3082209338,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,4.999999999999998,0.08398203804100686,1.2221408626820183e-05,0.5,858.3383877223591,760018.8378965693,1016997.4005808347,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,5.999999999999995,0.09574196736972419,1.1410242000908153e-05,0.5,885.291699743878,710003.7978271908,1015460.4929407358,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,6.999999999999991,0.10678099931887296,1.0754694145024376e-05,0.5,907.0558703207631,669617.8199328734,1013923.5853006367,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,7.999999999999988,0.11722823046422674,1.0209798032748013e-05,0.5,925.1312206862466,636076.8817329243,1012386.6776605378,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,8.999999999999984,0.12717761575292755,9.747004083504005e-06,0.5,940.4701675633808,607613.6619969066,1010849.7700204387,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,9.99999999999998,0.13670014030599975,9.347177048288047e-06,0.5,953.7109727714399,583043.7908618419,1009312.8623803398,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,10.999999999999977,0.14585103780630532,8.99693497359671e-06,0.5,965.2999312274483,561539.115626499,1007775.9547402408,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,11.999999999999973,0.15467432113409463,8.686593361101985e-06,0.5,975.5599796259224,542500.3892779985,1006239.0471001419,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,12.99999999999997,0.1632057580390177,8.4089430360663e-06,0.5,984.731478855716,525481.5939214882,1004702.1394600429,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,13.999999999999966,0.1714748995598996,8.158489032357827e-06,0.5,992.9976103153926,510142.8149304534,1003165.2318199439,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,14.999999999999963,0.17950650633787432,7.930957860857589e-06,0.5,1000.500815708532,496219.7349732655,1001628.3241798449,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,15.99999999999996,0.18732157831374413,7.722967888544484e-06,0.5,1007.3537938456716,483503.2281539934,1000091.4165397459,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,16.99999999999997,0.19493811511228318,7.53180254045153e-06,0.5,1013.6470664758456,471825.3207222692,998554.5088996469,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,17.999999999999986,0.20237168870220348,7.355250392732459e-06,0.5,1019.4543122550062,461049.2932676261,997017.6012595479,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,19.0,0.20963588218117704,7.191489990323072e-06,0.5,1024.8362085471106,451062.5518058,995480.6936194488,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,20.000000000000014,0.21674263115154024,7.039005296888852e-06,0.5,1029.8432512919248,441771.39518241206,993943.7859793499,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,21.00000000000003,0.2237024929460179,6.8965225773211864e-06,0.5,1034.5178599008693,433097.1091912003,992406.8783392509,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,22.000000000000043,0.2305248615560777,6.7629625640350575e-06,0.5,1038.8959723307364,424973.0067271608,990869.9706991519,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,23.000000000000057,0.2372181411099887,6.637403710123596e-06,0.5,1043.00827035659,417342.1541485952,989333.0630590529,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,24.00000000000007,0.2437898872967184,6.5190536099398565e-06,0.5,1046.8811324385397,410155.6031207569,987796.1554189539,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,25.000000000000085,0.25024692370946705,6.4072265212657195e-06,0.5,1050.5373830968597,403371.0000621951,986259.2477788548,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,26.0000000000001,0.2565954383543505,6.3013255043183255e-06,0.5,1053.9968883226043,396951.48129033885,984722.3401387559,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,27.000000000000114,0.26284106431819765,6.200828095212571e-06,0.5,1057.2770331270276,390864.78687239054,983185.4324986568,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,28.000000000000128,0.2689889476707077,6.105274714477783e-06,0.5,1060.393107892764,385082.5437052779,981648.5248585577,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,29.000000000000142,0.2750438049933421,6.014259213103481e-06,0.5,1063.35862345532,379579.68084489217,980111.6172184589,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,30.000000000000156,0.28100997241388315,5.927421104513633e-06,0.5,1066.185569975774,374333.9491373524,978574.7095783598,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,31.00000000000017,0.2868914476354079,5.844439137638855e-06,0.5,1068.8846311041657,369325.52381365036,977037.8019382608,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,32.000000000000185,0.2926919261489738,5.76502594526319e-06,0.5,1071.4653622978385,364536.67359899805,975500.8942981618,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,33.0000000000002,0.29841483258737433,5.688923560901228e-06,0.5,1073.9363401885414,359951.4835446038,973963.9866580628,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,34.00000000000021,0.3040633479961256,5.615899642072637e-06,0.5,1076.3052884042636,355555.62155046244,972427.0790179637,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,35.00000000000023,0.3096404336551635,5.545744271837168e-06,0.5,1078.5791841180194,351336.14065155527,970890.1713778647,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,36.00000000000024,0.3151488519715174,5.4782672365812635e-06,0.5,1080.764348724481,347281.31075669464,969353.2637377657,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,37.000000000000256,0.320591184872773,5.413295698291624e-06,0.5,1082.866525370285,343380.47478192236,967816.3560976667,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,38.00000000000027,0.3259698500583848,5.350672195354224e-06,0.5,1084.8909455368826,339623.92509820266,966279.4484575677,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,39.000000000000284,0.3312871154070061,5.290252918342473e-06,0.5,1086.842386460504,336002.79698192404,964742.5408174688,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,40.0000000000003,0.33654511179007224,5.231906217092638e-06,0.5,1088.725220845914,332508.9763651812,963205.6331773697,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,41.00000000000031,0.3417458445026192,5.175511303198838e-06,0.5,1090.5434600694366,329135.01966748136,961668.7255372707,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,42.00000000000033,0.3468912034900191,5.120957118337474e-06,0.5,1092.3007918574451,325874.08387887524,960131.8178971717,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,43.00000000000034,0.3519829725225972,5.068141343890761e-06,0.5,1094.0006132578321,322719.8653775175,958594.9102570727,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,44.000000000000355,0.3570228374478869,5.016969531438884e-06,0.5,1095.646059585304,319666.54621826834,957058.0026169736,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,45.00000000000037,0.36201239363174403,4.967354337029547e-06,0.5,1097.2400299100336,316708.7468355024,955521.0949768747,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,46.000000000000384,0.3669531526839972,4.919214844867113e-06,0.5,1098.7852095680903,313841.48427235644,953984.1873367757,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,47.0000000000004,0.37184654855122307,4.872475968311228e-06,0.5,1100.284090097155,311060.1351876675,952447.2796966766,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,48.00000000000041,0.37669394304818127,4.82706791793135e-06,0.5,1101.7389869391434,308360.40300667385,950910.3720565776,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,49.000000000000426,0.38149663089005253,4.78292572790373e-06,0.5,1103.1520552000347,305738.2886767977,949373.4644164786,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,50.00000000000044,0.3862558442796431,4.739988833320296e-06,0.5,1104.525303714452,303190.0645691643,947836.5567763796,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,51.000000000000455,0.39097275709688617,4.698200692051472e-06,0.5,1105.8606076267904,300712.2511328386,946299.6491362806,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,52.00000000000047,0.39564848873212694,4.657508445705159e-06,0.5,1107.159719670696,298301.59596442466,944762.7414961816,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,53.00000000000048,0.40028410759964467,4.617862614982612e-06,0.5,1108.424280303424,295955.0550025734,943225.8338560825,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,54.0000000000005,0.40488063436352745,4.579216825372668e-06,0.5,1109.6558268302533,293669.77559655847,941688.9262159835,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,55.00000000000051,0.4094390449042636,4.541527559669527e-06,0.5,1110.8558016360187,291443.08123169956,940152.0185758846,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,56.000000000000526,0.41396027305116007,4.504753934261355e-06,0.5,1112.0255596254285,289272.45772297826,938615.1109357856,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,57.00000000000054,0.41844521310286625,4.468857496531972e-06,0.5,1113.1663749606748,287155.5407126104,937078.2032956866,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,58.000000000000554,0.42289472215581336,4.433802041055069e-06,0.5,1114.2794471736097,285090.10432818375,935541.2956555876,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,59.00000000000057,0.4273096222582246,4.399553442550603e-06,0.5,1115.365906720096,283074.05087590707,934004.3880154885,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,60.00000000000058,0.43169070240545887,4.3660795038221525e-06,0.5,1116.4268200358401,281105.40145891835,932467.4803753895,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,61.0000000000006,0.4360387203907909,4.333349817109477e-06,0.5,1117.4631941458379,279182.28742391523,930930.5727352905,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,62.00000000000061,0.44035440452427016,4.3013356374762775e-06,0.5,1118.4759808733784,277302.94255085354,929393.6650951914,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,63.000000000000625,0.4446384552310118,4.2700097670152484e-06,0.5,1119.4660806891516,275465.6959104761,927856.7574550925,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,64.00000000000064,0.44889154653913277,4.2393464487920945e-06,0.5,1120.4343462363552,273668.9653230617,926319.8498149936,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
SIM_T070,C300,train,65.00000000000058,0.45311432746653624,4.209321269573134e-06,0.5,1121.3815855636046,271911.2513593807,924782.9421748946,1,1267.915683904518,1024605.0933993247,0.6693788242330697,1.0580626592600846,14.146833552783525
